,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,license,npm_url,npm_monthly_downloads,trending,go_id,cran_id,updated_github_id,pypi,gem_id,hex_id,bitbucket_id
141,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,16,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-05-11 23:23:36.000000,2021-05-05 12:29:00.000000,54.0,37.0,21.0,460.0,89.0,,,,7938.0,,7.0,7.0,15.0,,,,,,2.0,,,,,,jupyterlab-drawio,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-drawio,7938.0,,,,,,,,
142,F# Kernel,True,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,16,fsprojects/IfSharp,,,https://github.com/fsprojects/IfSharp,2013-12-03 21:25:01.000000,2020-09-10 16:17:07.000000,2020-09-10 16:17:02.000000,69.0,13.0,126.0,427.0,335.0,2020-03-08 20:03:38.000000,3.0.4,5203.0,65.0,15.0,,,27.0,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,534.0,,BSD-3-Clause,,,,,,,,,,
143,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,16,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-05-10 14:50:24.000000,2021-02-02 21:32:06.000000,48.0,44.0,30.0,355.0,322.0,,,,4781.0,,2.0,2.0,17.0,https://pypi.org/project/jupyterlab_latex,986.0,,,,2.0,,,,,,@jupyterlab/latex,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/latex,3795.0,,,,,,,,
144,JupyterLab Go-To-Definition,True,Navigate to variable's definition with a click in..,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,16,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2020-03-16 22:19:05.000000,2020-03-16 22:19:04.000000,7.0,9.0,13.0,189.0,88.0,2019-07-05 21:26:30.000000,0.5.0,,7738.0,5.0,10.0,10.0,2.0,,,,,,2.0,,,,,,@krassowski/jupyterlab_go_to_definition,BSD-3-Clause,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,7738.0,,,,,,,,
145,JupyterLab Chart Editor,True,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,16,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-05-08 06:55:26.000000,2021-03-10 20:56:11.000000,18.0,12.0,19.0,186.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,3353.0,6.0,3.0,3.0,5.0,,,,,,2.0,,,,,,jupyterlab-chart-editor,,https://www.npmjs.com/package/jupyterlab-chart-editor,3353.0,,,,,,,,
146,Jupyter Bokeh,True,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,16,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-04-03 23:14:56.000000,2021-04-03 23:14:56.000000,28.0,6.0,67.0,172.0,,,,,75877.0,,,,14.0,https://pypi.org/project/jupyter-bokeh,18619.0,,,,2.0,,,,,,@bokeh/jupyter_bokeh,BSD-3-Clause,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,57258.0,,,,,,,,
147,JupyterLab Data Explorer,True,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,16,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2020-05-24 13:16:18.000000,2020-05-24 13:16:16.000000,29.0,53.0,34.0,154.0,426.0,,,,190.0,,10.0,10.0,9.0,,,,,,2.0,,,,,,@jupyterlab/dataregistry-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,190.0,,,,,,,,
148,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,16,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-05-12 17:59:53.000000,2020-07-25 11:36:09.000000,10.0,2.0,38.0,143.0,,,,,10868.0,,97.0,97.0,3.0,https://pypi.org/project/ipytest,10868.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
149,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,16,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,2018-04-02 07:47:30.000000,2021-05-12 10:19:48.000000,2021-05-12 10:19:39.000000,15.0,8.0,26.0,113.0,95.0,2021-03-19 19:48:47.000000,0.5.2,,3536.0,3.0,1.0,1.0,5.0,,,,,,2.0,,,,,,@ijmbarr/jupyterlab_spellchecker,BSD-3-Clause,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,3536.0,,,,jupyterlab-contrib/spellchecker,,,,
150,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,16,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-04-14 17:03:41.000000,2021-02-10 20:53:07.000000,49.0,22.0,34.0,75.0,182.0,,,,880.0,,22.0,22.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,880.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
151,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,16,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,2018-03-12 02:34:47.000000,2021-05-09 17:23:28.000000,2021-05-09 17:23:26.000000,11.0,4.0,55.0,68.0,,2021-01-16 23:58:04.000000,0.3.0,,2271.0,10.0,3.0,3.0,3.0,https://pypi.org/project/jupyterlab_iframe,542.0,,,,2.0,,,,,,jupyterlab_iframe,Apache-2.0,https://www.npmjs.com/package/jupyterlab_iframe,1729.0,,,,,,,,
152,niwidgets,True,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,16,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-04-20 18:04:56.000000,2020-03-24 14:27:42.000000,31.0,16.0,17.0,65.0,242.0,,,,264.0,,22.0,22.0,16.0,https://pypi.org/project/niwidgets,264.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
153,SudoSpawner,True,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,16,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,2014-11-24 23:21:36.000000,2021-04-22 13:11:57.000000,2021-04-15 12:32:23.000000,31.0,14.0,19.0,37.0,112.0,,,,2066.0,,33.0,33.0,14.0,https://pypi.org/project/sudospawner,2066.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
154,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,16,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,2019-07-25 17:15:19.000000,2021-05-11 23:49:48.000000,2021-02-07 16:28:23.000000,6.0,2.0,23.0,37.0,162.0,2021-01-03 10:46:26.000000,3.0.0-post1,3251.0,856.0,15.0,,,6.0,,,https://anaconda.org/conda-forge/jupyter-archive,2021-01-03 14:04:18.363000,13019.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
155,ipyregulartable,True,"High performance, editable, stylable datagrids in jupyter..",https://github.com/jpmorganchase/ipyregulartable,,widgets,16,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-05-12 00:55:38.000000,2021-05-12 00:55:24.000000,8.0,8.0,13.0,35.0,,,,,147815.0,5.0,7.0,7.0,4.0,https://pypi.org/project/ipyregulartable,103.0,,,,3.0,,,,,,@jupyter-widgets/jupyterlab-manager,Apache-2.0,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,147712.0,,,,,,,,
156,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,16,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000000,2020-10-28 21:57:40.000000,2020-10-28 21:57:33.000000,20.0,3.0,14.0,34.0,73.0,2019-01-24 17:18:45.000000,0.12,,5556.0,2.0,45.0,45.0,11.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,5556.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
157,ipyscales,True,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,16,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,2.0,4.0,12.0,172.0,,,,1426.0,7.0,45.0,45.0,4.0,https://pypi.org/project/ipyscales,59.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,47864.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
158,geonotebook,True,A Jupyter notebook extension for geospatial visualization and..,https://github.com/OpenGeoscience/geonotebook,,widgets,15,OpenGeoscience/geonotebook,,,https://github.com/OpenGeoscience/geonotebook,2016-07-26 19:48:45.000000,2019-01-21 18:59:02.250643,2019-01-21 15:53:00.000000,136.0,37.0,46.0,1021.0,647.0,,,,2262.0,,,,9.0,,,,,,3.0,geonotebook/geonotebook,https://hub.docker.com/r/geonotebook/geonotebook,2019-01-21 18:59:02.250643,5.0,131246.0,,Apache-2.0,,,,,,,,,,
159,clojupyter,True,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,15,clojupyter/clojupyter,,simplect/clojupyter,https://github.com/clojupyter/clojupyter,2014-05-09 07:09:06.000000,2021-01-25 02:00:25.000000,2021-01-25 02:00:24.000000,73.0,16.0,68.0,686.0,259.0,,,,99.0,7.0,,,23.0,,,https://anaconda.org/simplect/clojupyter,2020-03-02 14:14:22.302000,2133.0,3.0,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,278.0,,MIT,,,,,,,,,,
160,jupyter-tensorboard,True,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,15,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48.000000,66.0,38.0,27.0,450.0,69.0,,,,9874.0,,,,4.0,https://pypi.org/project/jupyter-tensorboard,9874.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
161,IElixir,True,Jupyter's kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,15,pprzetacznik/IElixir,,,https://github.com/pprzetacznik/IElixir,2015-07-06 11:39:08.000000,2021-03-20 17:48:12.317861,2021-03-20 17:27:38.000000,37.0,9.0,20.0,320.0,282.0,2020-11-15 17:48:03.000000,0.9.21,,3.0,8.0,,,18.0,,,,,,3.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,225.0,,Apache-2.0,,,,,,,,,ielixir,
162,Lantern,True,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,15,timkpaine/lantern,pylantern,,https://github.com/timkpaine/lantern,2017-07-15 03:49:10.000000,2021-02-27 21:52:34.000000,2021-02-27 21:52:33.000000,19.0,9.0,188.0,295.0,495.0,2020-02-02 22:32:28.000000,0.1.6,,85.0,26.0,14.0,14.0,2.0,https://pypi.org/project/pylantern,85.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
163,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,15,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2020-10-08 09:00:07.000000,2020-10-08 09:00:06.000000,17.0,2.0,9.0,263.0,56.0,,,,2782.0,,29.0,29.0,4.0,https://pypi.org/project/treon,2782.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
164,blackcellmagic,True,IPython magic command to format python code in cell using..,https://github.com/csurfer/blackcellmagic,,magic,15,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2020-08-07 13:12:52.000000,2019-04-11 00:12:09.000000,8.0,3.0,5.0,258.0,16.0,,,,3810.0,,111.0,111.0,3.0,https://pypi.org/project/blackcellmagic,3810.0,,,,2.0,,,,,,,MIT,,,,,,,,,,
165,JupyterLab Tensorboard,True,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,15,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-05-11 23:34:19.000000,2021-02-24 06:31:50.000000,26.0,16.0,8.0,256.0,31.0,,,,5293.0,,2.0,2.0,6.0,,,,,,3.0,,,,,,jupyterlab_tensorboard,MIT,https://www.npmjs.com/package/jupyterlab_tensorboard,5293.0,,,,,,,,
166,nbQA,True,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,15,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-05-10 19:52:47.000000,2021-05-10 19:52:45.000000,12.0,25.0,182.0,215.0,490.0,,,,4859.0,,,,12.0,https://pypi.org/project/nbqa,4859.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
167,gpu-jupyter,True,Leverage the flexibility of Jupyterlab through the power of your..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,15,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,2019-11-12 20:10:23.000000,2021-04-27 11:07:52.000000,2021-04-26 14:44:47.000000,75.0,4.0,37.0,205.0,204.0,2021-04-08 06:54:08.000000,1.4_cuda-11.0_ubuntu-18.04,,,5.0,,,9.0,,,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
168,HTTP-over-WebSocket,True,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,15,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,2018-03-26 22:52:45.000000,2021-01-08 04:19:39.000000,2021-01-08 04:19:33.000000,25.0,18.0,7.0,170.0,29.0,,,,9265.0,,,,3.0,https://pypi.org/project/jupyter_http_over_ws,9265.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
169,igv.js widget,True,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/igvteam/igv-jupyter,,widgets,15,igvteam/igv-jupyter,igv-jupyter,,https://github.com/igvteam/igv-jupyter,2016-07-21 18:44:38.000000,2021-05-12 20:00:29.000000,2021-05-12 19:50:01.000000,14.0,,34.0,124.0,95.0,2021-05-12 20:00:29.000000,0.10.0,,226.0,5.0,1.0,1.0,4.0,https://pypi.org/project/igv-jupyter,226.0,,,,3.0,,,,,,,MIT,,,,,,,,,,
170,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2021-02-08 11:04:25.512000,2020-09-11 21:06:00.000000,22.0,31.0,28.0,111.0,158.0,,,,4513.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2021-02-08 11:04:25.512000,261800.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
171,jupyterlab-celltags,True,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,15,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,24.0,11.0,7.0,109.0,441.0,,,,,,220.0,220.0,10.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
172,JupyterLab Spreadsheet,True,"JupyterLab plugin for viewing spreadsheets, such as..",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,15,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2021-05-10 12:44:38.000000,2021-02-02 03:01:26.000000,9.0,7.0,13.0,107.0,,2021-02-02 03:03:28.000000,0.4.0,,4949.0,4.0,,,4.0,,,,,,3.0,,,,,,jupyterlab-spreadsheet,BSD-3-Clause,https://www.npmjs.com/package/jupyterlab-spreadsheet,4949.0,,,,,,,,
173,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25.000000,15.0,9.0,5.0,69.0,43.0,,,,881.0,,192.0,192.0,6.0,https://pypi.org/project/nbzip,881.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
174,SystemdSpawner,True,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,15,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-02-22 20:44:43.000000,2020-12-07 14:41:33.000000,35.0,22.0,24.0,66.0,144.0,,,,1918.0,,15.0,15.0,15.0,https://pypi.org/project/jupyterhub-systemdspawner,1918.0,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
175,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,15,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,2018-12-04 01:00:58.000000,2021-05-12 00:05:03.000000,2021-05-12 00:04:54.000000,7.0,,,65.0,38.0,2020-12-31 18:06:25.000000,1.0.0,,1256.0,1.0,,,5.0,https://pypi.org/project/jupyterlab-quickopen,566.0,,,,3.0,,,,,,@parente/jupyterlab-quickopen,BSD-3-Clause,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,690.0,,,,,,,,
176,mkdocs-jupyter,True,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,15,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,2019-12-18 02:11:34.000000,2021-05-08 02:01:23.000000,2021-05-07 13:30:25.000000,9.0,3.0,20.0,55.0,,,,,4325.0,,97.0,97.0,7.0,https://pypi.org/project/mkdocs-jupyter,4325.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
